attempt_id	execution_stage	repeat_id	device	case_id	corpus_partition	case_class	execution_tier	source_kind	query_sha256	reference_sha256	pair_digest	threshold	query_length	reference_length	expected_status	observed_status	numeric_path	cpu_column_digest	gpu_column_digest	column_equal	cpu_scoreinfo_digest	gpu_scoreinfo_digest	scoreinfo_equal	driver_returncode	formal_contract
p5-primary-tiny	primary	0	0	tiny-ac-q11-r00	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd	0f2ff483a5949b3bc0f97e97e92bb7c296c8e6c3201f1e023d9d2d8c366a489e	4	3	1	ok	complete	byte8	af132f815a1fbf27	af132f815a1fbf27	1	6b449f74be9c1be7	6b449f74be9c1be7	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r01	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	6b23c0d5f35d1b11f9b683f0b0a617355deb11277d91ae091d399c655b87940d	b0d93db116ab20f1072f8dca6ba1e5d445c8b17febcc5b49f52ca95fa066b385	4	3	1	ok	complete	byte8	af132f815a1fbf27	af132f815a1fbf27	1	6b449f74be9c1be7	6b449f74be9c1be7	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r02	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	58bb119c35513a451d24dc20ef0e9031ec85b35bfc919d263e7e5d9868909cb5	7b99ac40db01e4e2b3882b3452135029dba389169aafef9d78a75e35da6fe887	9	3	2	ok	complete	byte8	215a0901648ef4c1	215a0901648ef4c1	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r03	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	472e73d796e20aa8ff9059e6316f218e0322548f661ec4dc267507ed66317404	b0f31f70c97cf55afcb3a50de52b509a261b10e469c4dfd613edfe3da1c0cf21	9	3	2	ok	complete	byte8	6433e92e3c09f78e	6433e92e3c09f78e	1	903d855fe3c4c2c9	903d855fe3c4c2c9	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r04	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17	5387db9fd8127b23bd8392ea1aa279338cfa5820a6e01e40ae2ecde863d56914	9	3	2	ok	complete	byte8	6433e92e3c09f78e	6433e92e3c09f78e	1	903d855fe3c4c2c9	903d855fe3c4c2c9	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r05	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	a56362a10c816abf206d72cb914e2d5ca454eb9c7e744f88b1a1422c379e9942	f768f3bf4db23635d233a9910e28cdc552394bf42e95fb34807ee0425c6f1944	9	3	2	ok	complete	byte8	215a0901648ef4c1	215a0901648ef4c1	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r06	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	cb1ad2119d8fafb69566510ee712661f9f14b83385006ef92aec47f523a38358	9b20381dcad2d84983ff0f99e5ac9a509d9d861583c7ae716fd167866634756a	14	3	3	ok	complete	byte8	812e4eeda7d68605	812e4eeda7d68605	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r07	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	d5ced0c0b64bf1582582acb55425f70c12991c397368a8bbad06bb0a5d2cfeb7	b895bdcaee7559c1cad1effc1cce318737d57561b0d0e488df0ccfea07a3df39	14	3	3	ok	complete	byte8	ac1e1e57f6f4630a	ac1e1e57f6f4630a	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r08	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	b32062bf7b8bed45bc6c7bedfe1c093bf2d45c0b87973bab9e1ef4b85497f469	83855c2dcc5d435ff4f132bf1b78c89db21a436d0fd8af33f05f5cfd67453f6c	14	3	3	ok	complete	byte8	16247dfea4d1e925	16247dfea4d1e925	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r09	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	2dde6d03ddaa287e3ac95b4befe8f38e8766a35092fc01e47e28d86c7a29e412	c862c2239347bcbb0079a5a6d98c97703b22dda521bc1a167f6a03e824b96188	14	3	3	ok	complete	byte8	16247dfea4d1e925	16247dfea4d1e925	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r10	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	084696b5b2f035fe1cafbccda422b6aa15b40d1d73bc98d7782beb4d83a5bc7f	9a03b9cd6c07f7edd3bd37b517d32472b8ac99fc7280758eba18867f7f037a90	14	3	3	ok	complete	byte8	521cd51ef1264a29	521cd51ef1264a29	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r11	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	c896f2473f2c1480cd4f67ce7fe7e1cdcb8cd0ae81f849d19d7c6c6c6afa90e6	14	3	3	ok	complete	byte8	eb34ae9455b40c20	eb34ae9455b40c20	1	f12ec26b5541caaf	f12ec26b5541caaf	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r12	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	57081421dd744baaea1833ed098b5f1052a26ff6260eac85eb0e0903291cbb7e	14	3	3	ok	complete	byte8	ac1e1e57f6f4630a	ac1e1e57f6f4630a	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q11-r13	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	044055427836ed5b71740f964457fa7a1fead664356d6edf791bba4f53b3d820	14	3	3	ok	complete	byte8	7025c737aaa00206	7025c737aaa00206	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r00	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd	aa7237efdf095e2c7f5209cce239f23b2f31b4c2eceb0d5650131b28f92a60b7	4	3	1	ok	complete	byte8	af132f815a1fbf27	af132f815a1fbf27	1	6b449f74be9c1be7	6b449f74be9c1be7	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r01	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	6b23c0d5f35d1b11f9b683f0b0a617355deb11277d91ae091d399c655b87940d	0138be8c308731266c012022d8e0bd37136b6f650ff397cfef3b894f3b5d30a5	4	3	1	ok	complete	byte8	af132f815a1fbf27	af132f815a1fbf27	1	6b449f74be9c1be7	6b449f74be9c1be7	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r02	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	58bb119c35513a451d24dc20ef0e9031ec85b35bfc919d263e7e5d9868909cb5	db8c7b0cc975cb0f54830daf7ad7fe7bee5bc3d9112065810c250ea4429a4a08	9	3	2	ok	complete	byte8	215a0901648ef4c1	215a0901648ef4c1	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r03	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	472e73d796e20aa8ff9059e6316f218e0322548f661ec4dc267507ed66317404	8cffc138ddc680806da9a04dda469995e8caeba83fafaee37876dffc350ed601	9	3	2	ok	complete	byte8	215a0901648ef4c1	215a0901648ef4c1	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r04	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17	92f03b05678ac39da4a806c5404990a80a37e62df9f78059fe48bbd40153ca12	9	3	2	ok	complete	byte8	6433e92e3c09f78e	6433e92e3c09f78e	1	903d855fe3c4c2c9	903d855fe3c4c2c9	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r05	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	a56362a10c816abf206d72cb914e2d5ca454eb9c7e744f88b1a1422c379e9942	7fb923b0ef22d2f698f8c8d0fd9afbd64edd289b672a59316aebd8992d256310	9	3	2	ok	complete	byte8	6433e92e3c09f78e	6433e92e3c09f78e	1	903d855fe3c4c2c9	903d855fe3c4c2c9	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r06	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	cb1ad2119d8fafb69566510ee712661f9f14b83385006ef92aec47f523a38358	741624020ac9c3321cf8065a43a2d951a0a3c23ab40c40214c0974b00c03de3e	14	3	3	ok	complete	byte8	812e4eeda7d68605	812e4eeda7d68605	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r07	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	d5ced0c0b64bf1582582acb55425f70c12991c397368a8bbad06bb0a5d2cfeb7	72b379b36f51fb33e6a3a8762e70dc404dfaf473bc7ab757db5abb63a83a75ae	14	3	3	ok	complete	byte8	812e4eeda7d68605	812e4eeda7d68605	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r08	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	b32062bf7b8bed45bc6c7bedfe1c093bf2d45c0b87973bab9e1ef4b85497f469	25690b8dbaff62b9a8dfa6c8ff76fec4c425642c1658699be1d41bda8d6dd13b	14	3	3	ok	complete	byte8	ac1e1e57f6f4630a	ac1e1e57f6f4630a	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r09	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	2dde6d03ddaa287e3ac95b4befe8f38e8766a35092fc01e47e28d86c7a29e412	842a6e35f2ca418231aaa2c62510c0369666f1648561acb4469750c6db4529d1	14	3	3	ok	complete	byte8	ac1e1e57f6f4630a	ac1e1e57f6f4630a	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r10	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	084696b5b2f035fe1cafbccda422b6aa15b40d1d73bc98d7782beb4d83a5bc7f	06b5bce7324bd399d7d44a847689545b0866f55f7479c1c63f649885df0bfba7	14	3	3	ok	complete	byte8	16247dfea4d1e925	16247dfea4d1e925	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r11	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	d690d2bc7bab3383e133685910652effbbf9f8cacce6f177c9a3516e3a53e6ec	14	3	3	ok	complete	byte8	16247dfea4d1e925	16247dfea4d1e925	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r12	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	b4be9297867aa8a6510dd164d73792c5cd21fac6611a6ce7fafeae783e5297a5	14	3	3	ok	complete	byte8	eb34ae9455b40c20	eb34ae9455b40c20	1	f12ec26b5541caaf	f12ec26b5541caaf	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q12-r13	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	fb0be8343a76d5c44f85c5bc54421200376cd7bf3f9b8f69436938a1389eba99	14	3	3	ok	complete	byte8	16247dfea4d1e925	16247dfea4d1e925	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r00	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd	10b20ed746c56af6b53b6562154276165267d6d12c9a0a357b08996e43987727	4	3	1	ok	complete	byte8	842360170b01e222	842360170b01e222	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r01	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	6b23c0d5f35d1b11f9b683f0b0a617355deb11277d91ae091d399c655b87940d	9c64cc38850c449d8d1ff2c44e1274ff2d58e3411f08304c802d52e84bf150ae	4	3	1	ok	complete	byte8	af132f815a1fbf27	af132f815a1fbf27	1	6b449f74be9c1be7	6b449f74be9c1be7	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r02	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	58bb119c35513a451d24dc20ef0e9031ec85b35bfc919d263e7e5d9868909cb5	8516c9acf4ff53e21799eae62d51ccf4d78c75e29ace606359309f655890c2da	9	3	2	ok	complete	byte8	9a5d4ea665907e61	9a5d4ea665907e61	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r03	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	472e73d796e20aa8ff9059e6316f218e0322548f661ec4dc267507ed66317404	b8ee3e092e60dbdc56207e86a40f503ac6691fe904de1eead3dec71eed1c236a	9	3	2	ok	complete	byte8	87578ffe9ecfc724	87578ffe9ecfc724	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r04	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17	1ae865ccae934292d750acf687a0e242050e6b24303584cd7fbd9df78885f566	9	3	2	ok	complete	byte8	215a0901648ef4c1	215a0901648ef4c1	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r05	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	a56362a10c816abf206d72cb914e2d5ca454eb9c7e744f88b1a1422c379e9942	0490a89fa8d60d3c587fb24b3a7a973f9c0e93f6a7deb88486b4a1841836e928	9	3	2	ok	complete	byte8	6433e92e3c09f78e	6433e92e3c09f78e	1	903d855fe3c4c2c9	903d855fe3c4c2c9	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r06	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	cb1ad2119d8fafb69566510ee712661f9f14b83385006ef92aec47f523a38358	fa5009d3ad831dff963ea10df59512aac43917ba364dd5d9c795ed4949af4860	14	3	3	ok	complete	byte8	ba2b6282a813a6a0	ba2b6282a813a6a0	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r07	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	d5ced0c0b64bf1582582acb55425f70c12991c397368a8bbad06bb0a5d2cfeb7	5d6458a437713d4742fe7dfeeb5949007c8cd569d2e3e2171417e349ce3289ee	14	3	3	ok	complete	byte8	e51b31ecf73183a5	e51b31ecf73183a5	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r08	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	b32062bf7b8bed45bc6c7bedfe1c093bf2d45c0b87973bab9e1ef4b85497f469	6ef54a751772a239d9ffd8e216d7c7ff6310f26c2e33055f591eee3e0a926cfc	14	3	3	ok	complete	byte8	41281cdda7121d00	41281cdda7121d00	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r09	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	2dde6d03ddaa287e3ac95b4befe8f38e8766a35092fc01e47e28d86c7a29e412	774a23bbcdb05e31f6db8d273c0e70ae0c362019205c7cde620f585d27643adb	14	3	3	ok	complete	byte8	c1f78b1c946bb40f	c1f78b1c946bb40f	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r10	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	084696b5b2f035fe1cafbccda422b6aa15b40d1d73bc98d7782beb4d83a5bc7f	c235c2464a11c005c59051b75892b080a535df3608bf6aa6dafc19a5091f6936	14	3	3	ok	complete	byte8	812e4eeda7d68605	812e4eeda7d68605	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r11	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	1024694a811cfcc117904c7fac07a7e5816ec22728330c5dc244f85f363505f5	14	3	3	ok	complete	byte8	7025c737aaa00206	7025c737aaa00206	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r12	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	f051649ef953ba44383d2b7cb4aced4620c2ec14f7dc7983f043973e6ea6b39b	14	3	3	ok	complete	byte8	16247dfea4d1e925	16247dfea4d1e925	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-tiny	primary	0	0	tiny-ac-q13-r13	tiny_exhaustive	ac_lengths_1_to_3	compact	generated	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	3f7c5fabfda7d62ea01ca3d3d9ff6aee1f99eac85c9e28e054465c9400aec500	14	3	3	ok	complete	byte8	eb34ae9455b40c20	eb34ae9455b40c20	1	f12ec26b5541caaf	f12ec26b5541caaf	1	0	L1_L2_exact
p5-primary-adversarial	primary	0	0	adv-homopolymer	adversarial	homopolymer	compact	generated	d53eda7a637c99cc7fb566d96e9fa109bf15c478410a3f5eb4d4c4e26cd081f6	d53eda7a637c99cc7fb566d96e9fa109bf15c478410a3f5eb4d4c4e26cd081f6	5d60065216c79aa99c697b1a884c03d594d172b5980450792f4342ddb796ab83	65	64	64	ok	complete	byte8	636a9edea756b43c	636a9edea756b43c	1	15a44e253e77a0c9	15a44e253e77a0c9	1	0	L1_L2_exact
p5-primary-adversarial	primary	0	0	adv-periodic-repeat	adversarial	periodic_repeat	compact	generated	79ede2b4ec3a5e9a3fcff0d0ff723f4ad16579425c8a115ea87b80347bfc3d31	7a42384a486b0a8c3e692f7471068cdb97d172df8e50aac8ca4ba4db84eb965d	af1e4ba1fcece01a971a24a3de8b13fd396cb66fa8349b3f18855b8d39c4c253	65	96	96	ok	complete	byte8	fbd8f7966ffb601c	fbd8f7966ffb601c	1	15a44e253e77a0c9	15a44e253e77a0c9	1	0	L1_L2_exact
p5-primary-adversarial	primary	0	0	adv-palindrome-rc	adversarial	palindrome_reverse_complement	compact	generated	b28b7e7e6b70661dfee15d5290c4bca097ca145f721c4fbc4de73ad1d1660b8b	2cb35d1cad24afb4438d4afcf238b198727eb56d876a1711fc9a1943035db1b8	e13b2203571a6936572efb86b758ffc9e5e355fe96a73e30184703cfe234654e	39	8	12	ok	complete	byte8	82bd64841416404b	82bd64841416404b	1	3a91510e732d21a3	3a91510e732d21a3	1	0	L1_L2_exact
p5-primary-adversarial	primary	0	0	adv-equal-forward	adversarial	equal_forward_endpoints	compact	generated	1dff3e84fe7877e0673b69bbddcf40124e396e3f9943dd890c91b6a09adb9af0	f9e75d6f5bbfb97918b349e0449df0df01d356685f367b81801d7819b327ca40	febad290803b6f7a0bec87adcdf53cd08acd7f6460b279456094b586cdccad70	19	4	12	ok	complete	byte8	9d089ae3b27af37b	9d089ae3b27af37b	1	0f6c9b1419656395	0f6c9b1419656395	1	0	L1_L2_exact
p5-primary-adversarial	primary	0	0	adv-equal-reverse	adversarial	equal_reverse_starts	compact	generated	cd260c34e43eba951195b86cdeaacc132cdf601f5d13b73139b1b0f43f510027	fd235f7188cdf12c0992ab998cae73a0464c9730635728bdafe7a730a0d189b2	9f876994e4eec56f63525b04fef7a5b50ce19baec5e4b525d46440a20402ee32	39	8	13	ok	complete	byte8	a63792236e7f562e	a63792236e7f562e	1	87922fe4bcb806a6	87922fe4bcb806a6	1	0	L1_L2_exact
p5-primary-adversarial	primary	0	0	adv-equal-gap	adversarial	equal_gap_placements	compact	generated	9110442a5cc980d63ab57747020f39cdadaea1e27563449f672d25aa8df36a78	61752705bee70deea8b1a84d27f4f0d16e3c31fe5ee505be67481f04869f9af8	5cf6df6152b5652b9b948beb5a002e3579f84066e9068cb2cc3fa5237f7951d2	29	8	6	ok	complete	byte8	20f6b11d089a5396	20f6b11d089a5396	1	595e66ea63b6b159	595e66ea63b6b159	1	0	L1_L2_exact
p5-primary-adversarial	primary	0	0	adv-open-extend	adversarial	open_extend_tie	compact	generated	cfab373a91652a5f16b75c1af5805bc48f0cf6e5880ac93d6d463fefd30f20ba	1d65bf29403e4fb1767522a107c827b8884d16640cf0e3b18c4c1dd107e0d49d	422bc2a9131114f43d69717c7d743c4b49ee5d2c5210d0859586036dc1517206	49	11	10	ok	complete	byte8	dd0680e8f62e66d5	dd0680e8f62e66d5	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-adversarial	primary	0	0	adv-e-f	adversarial	e_f_tie	compact	generated	61752705bee70deea8b1a84d27f4f0d16e3c31fe5ee505be67481f04869f9af8	a81868d0303e7101bbe66a6e48c16066db8567144561422eb2ce3718800c48ff	95e321ebf88d9f6d7d7ce99d107ddbbf1915085902e40838bbc7c85aba4f2e58	29	6	6	ok	complete	byte8	d627f5290af683d1	d627f5290af683d1	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-adversarial	primary	0	0	adv-diagonal-gap	adversarial	diagonal_gap_tie	compact	generated	41c4f474da40a0f838394e8433183016ecd43bc791fee8d52b949d6088fcb9bd	9a9844a8e6445b60c136760a025851197248b4e3c78d97b74077dfb466b41cf7	be3a4ab8884303c1923a2d8a16208cfba6b8afc83793a91f9450813e9bebad6a	34	7	7	ok	complete	byte8	717c416acdc2eda9	717c416acdc2eda9	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
